,A,B,R_val,R_z_score,R_p_val
2723,Mast_cell,T_reg,0.4636921096639244,125.6001376379786,0.0
279,B_naive,Mast_cell,0.4636719061514771,125.59466511884087,0.0
813,CD4_naive_CM,gdT,0.46362964561856396,125.58321802142446,0.0
660,CD4_EM_Effector,NKT,0.4634804478946278,125.54280488030969,0.0
2783,Macrophage_intermediate,Monocyte_CD16,0.4633317214327019,125.50251938978917,0.0
778,CD4_naive_CM,Macro_alveolar_metallothioneins,0.4633299407663771,125.50203706125518,0.0
1412,DC_plasmacytoid,Macro_AW_CX3CR1,0.4630885788389733,125.43665943099,0.0
242,B_naive,CD8_EM_EMRA,0.46304290819634175,125.42428863821397,0.0
2795,Macrophage_intermediate,NK_CD11d,0.46302123840221737,125.41841894781405,0.0
197,B_memory,Macro_AW_CX3CR1,0.4629761827090683,125.40621472621322,0.0
1529,Dividing_AT2,Macro_alv,0.4628594463715337,125.37459439074465,0.0
270,B_naive,MAIT,0.4627586661471607,125.34729608268931,0.0
772,CD4_naive_CM,ILC,0.4627381563918604,125.34174061164516,0.0
3159,T_reg,gdT,0.46265847447637265,125.32015719596062,0.0
2338,ILC,T_reg,0.46265027519129254,125.31793625815915,0.0
933,CD8_EM_EMRA,NK_CD16hi,0.46261905355527455,125.30947926331405,0.0
677,CD4_TRM,CD8_EM_EMRA,0.4625876223788998,125.30096551033763,0.0
934,CD8_EM_EMRA,NKT,0.46256074894429094,125.29368631145688,0.0
1294,DC_2,Macro_alveolar_metallothioneins,0.46255265001153206,125.29149255605748,0.0
2652,Macro_int,Neuroendocrine,0.4625354625864906,125.28683700357803,0.0
2020,Erythrocyte,Neuroendocrine,0.4625091898309319,125.27972051044492,0.0
1288,DC_2,ILC,0.46238290673461313,125.24551424739143,0.0
165,B_memory,CD8_EM,0.46237428289836624,125.24317831154737,0.0
2499,Macro_AW_CX3CR1,Mast_cell,0.4622610493635627,125.21250677916596,0.0
1434,DC_plasmacytoid,NKT,0.4621641125679666,125.18624953946895,0.0
1530,Dividing_AT2,Macro_dividing,0.46207308651245044,125.16159334010045,0.0
1043,CD8_TRM,Macro_AW_CX3CR1,0.46204322477868653,125.15350470155629,0.0
705,CD4_TRM,MAIT,0.46203550428529805,125.15141345391153,0.0
2403,MAIT,NK_CD16hi,0.4620148539164256,125.14581989491279,0.0
2809,Monocyte_CD14,Monocyte_CD16,0.46193060928448537,125.12300057764077,0.0
2404,MAIT,NKT,0.46186266056744646,125.10459532977362,0.0
983,CD8_TRM_EM,Macro_CCL,0.4618595654484759,125.10375695585996,0.0
607,CD4_EM_Effector,CD8_EM_EMRA,0.4616910531456653,125.05811208076807,0.0
783,CD4_naive_CM,Mast_cell,0.46159524505513017,125.03216057306015,0.0
747,CD4_naive_CM,CD8_TRM_EM,0.46159418197043517,125.0318726156392,0.0
3080,NK_CD11d,T_reg,0.4615208633417167,125.01201282146427,0.0
2694,Macro_CCL,gdT,0.46150973916609506,125.00899961947081,0.0
954,CD8_TRM_EM,DC_activated,0.46139152128199334,124.97697797794406,0.0
243,B_naive,CD8_TRM_EM,0.46135599361436713,124.96735460965547,0.0
889,CD8_EM_EMRA,DC_plasmacytoid,0.4612300886369417,124.93325076754911,0.0
1359,DC_activated,Mast_cell,0.46121915698219695,124.93028971362575,0.0
635,CD4_EM_Effector,MAIT,0.4612182273517602,124.93003790491827,0.0
2697,Mast_cell,Macrophage_intermediate,0.4611266145745535,124.90522278042779,0.0
2502,Macro_AW_CX3CR1,Macrophage_intermediate,0.46105602173818816,124.88610132078043,0.0
2308,ILC,Macro_CCL,0.4609188869120941,124.84895565305521,0.0
1409,DC_plasmacytoid,MAIT,0.46091079697553566,124.84676433445384,0.0
273,B_naive,Macro_AW_CX3CR1,0.4607736594488896,124.80961793523095,0.0
2821,Monocyte_CD14,NK_CD11d,0.46072460146347943,124.79632961396919,0.0
999,CD8_TRM_EM,NK_CD16hi,0.460694911511925,124.7882875060187,0.0
1065,CD8_TRM,NKT,0.46048859288108046,124.73240204260176,0.0
221,B_memory,NK_CD56bright,0.4604350182698904,124.71789030431867,0.0
2563,Macro_alveolar_metallothioneins,T_reg,0.46040148533671515,124.7088072491309,0.0
955,CD8_TRM_EM,DC_plasmacytoid,0.4602639340362003,124.67154877110876,0.0
1389,DC_activated,gdT,0.4602504831068645,124.66790532205987,0.0
2538,Macro_alveolar_metallothioneins,Monocyte_CD14,0.4602203821280205,124.6597518792752,0.0
883,CD8_EM_EMRA,CD8_TRM,0.46016727779413763,124.64536752486016,0.0
949,CD8_TRM_EM,CD8_TRM,0.4601452919704983,124.63941223164376,0.0
2528,Macro_AW_CX3CR1,T_reg,0.4600700906405483,124.61904247077135,0.0
1067,CD8_TRM,NK_CD56bright,0.46000557884820475,124.6015681816283,0.0
1435,DC_plasmacytoid,NK_CD11d,0.4599773996288161,124.59393528523006,0.0
678,CD4_TRM,CD8_TRM_EM,0.45996354292964275,124.59018192543137,0.0
909,CD8_EM_EMRA,MAIT,0.4598393129511512,124.55653178976567,0.0
1348,DC_activated,ILC,0.459785181918853,124.54186933386995,0.0
854,CD8_EM,Macrophage_intermediate,0.4597837847050774,124.54149087100879,0.0
1329,DC_2,gdT,0.45977242166751503,124.53841296855568,0.0
1436,DC_plasmacytoid,NK_CD56bright,0.4597079654861021,124.52095374272811,0.0
1066,CD8_TRM,NK_CD11d,0.4596909789981266,124.51635261800926,0.0
788,CD4_naive_CM,Monocyte_CD16,0.45965612203575673,124.50691092344502,0.0
1040,CD8_TRM,MAIT,0.4596545207171435,124.50647717476993,0.0
2482,Macro_interstitial,Neuroendocrine,0.45955989922362744,124.48084708022779,0.0
296,B_naive,NK_CD11d,0.4595323301221199,124.47337944627039,0.0
268,B_naive,ILC,0.45942151292852107,124.44336242748015,0.0
2858,Monocyte_CD16,T_reg,0.4593372905940082,124.42054914990534,0.0
2324,ILC,NK_CD16hi,0.45925729390199854,124.39888047080214,0.0
2533,Macro_alveolar_metallothioneins,Macro_CCL,0.45918960667676584,124.38054605313926,0.0
855,CD8_EM,Monocyte_CD14,0.459069398747339,124.34798536865375,0.0
2669,Macro_CCL,Monocyte_CD16,0.45900273327998975,124.32992771423122,0.0
1353,DC_activated,Macro_AW_CX3CR1,0.4589676803255802,124.3204329313641,0.0
309,B_naive,gdT,0.45896211176734036,124.31892457772427,0.0
222,B_memory,Neuroendocrine,0.4589290250920204,124.30996240026306,0.0
608,CD4_EM_Effector,CD8_TRM_EM,0.45885926224900686,124.29106576065695,0.0
703,CD4_TRM,ILC,0.45879961231899485,124.27490840265267,0.0
3068,NKT,gdT,0.4587857276264032,124.27114746028546,0.0
1376,DC_activated,NK_CD11d,0.458641776845033,124.23215555687288,0.0
3054,NK_CD16hi,gdT,0.4584259818466419,124.17370323272367,0.0
744,CD4_TRM,gdT,0.45838712661573566,124.16317852840356,0.0
820,CD8_EM,DC_2,0.4583598592918739,124.15579263686328,0.0
800,CD4_naive_CM,NK_CD11d,0.45811738940101027,124.09011489288008,0.0
1407,DC_plasmacytoid,ILC,0.4580840164217079,124.08107516434814,0.0
1354,DC_activated,Macro_alveolar_metallothioneins,0.45805138201933093,124.07223549391844,0.0
3041,NK_CD16hi,NK_CD11d,0.4580203179047862,124.06382116686585,0.0
2796,Macrophage_intermediate,NK_CD56bright,0.4579776919727195,124.05227509389427,0.0
880,CD8_EM,T_reg,0.45794455350740465,124.04329888809325,0.0
3092,NK_CD56bright,T_reg,0.4578693481496752,124.02292803621746,0.0
714,CD4_TRM,Mast_cell,0.45785519407740954,124.01909412706168,0.0
2681,Macro_CCL,NK_CD11d,0.45777758222628506,123.99807142906788,0.0
1000,CD8_TRM_EM,NKT,0.4577505540977139,123.99075032828164,0.0
2325,ILC,NKT,0.4577435963856631,123.98886569498076,0.0
297,B_naive,NK_CD56bright,0.4577308828547129,123.98542198480341,0.0
674,CD4_EM_Effector,gdT,0.45772599628600896,123.98409836145721,0.0
731,CD4_TRM,NK_CD11d,0.4576943340172674,123.97552201256322,0.0
1304,DC_2,Monocyte_CD16,0.4575832759430347,123.94543974651056,0.0
644,CD4_EM_Effector,Mast_cell,0.45751902420600915,123.92803589847065,0.0
2712,Mast_cell,NK_CD56bright,0.4574917660891415,123.92065250082602,0.0
633,CD4_EM_Effector,ILC,0.4573492058169669,123.88203724420711,0.0
1038,CD8_TRM,ILC,0.457081352924468,123.80948401445951,0.0
274,B_naive,Macro_alveolar_metallothioneins,0.457039425153421,123.79812705214637,0.0
2698,Mast_cell,Monocyte_CD14,0.4569812111208528,123.78235863523643,0.0
1448,DC_plasmacytoid,gdT,0.45687354584525525,123.75319537549565,0.0
882,CD8_EM_EMRA,CD8_TRM_EM,0.45671205729781245,123.70945302283738,0.0
1364,DC_activated,Monocyte_CD16,0.456694197061279,123.7046152261182,0.0
948,CD8_EM_EMRA,gdT,0.45656964167940556,123.67087694853957,0.0
1413,DC_plasmacytoid,Macro_alveolar_metallothioneins,0.4564605511150482,123.64132762127537,0.0
745,CD4_naive_CM,CD8_EM,0.4564550030242813,123.63982481165358,0.0
2503,Macro_AW_CX3CR1,Monocyte_CD14,0.4564446479195813,123.63701992766165,0.0
975,CD8_TRM_EM,MAIT,0.456381641812522,123.61995348302361,0.0
661,CD4_EM_Effector,NK_CD11d,0.4563468769871074,123.6105367455678,0.0
708,CD4_TRM,Macro_AW_CX3CR1,0.4561539575222674,123.55828071008229,0.0
2418,MAIT,gdT,0.4561473516503298,123.55649137960354,0.0
907,CD8_EM_EMRA,ILC,0.4559701093839527,123.5084818219935,0.0
850,CD8_EM,Macro_CCL,0.45594673415683634,123.50215018148906,0.0
2709,Mast_cell,NK_CD16hi,0.4559162318443061,123.49388802957353,0.0
2664,Macro_CCL,Mast_cell,0.45575595598833585,123.45047415827756,0.0
2514,Macro_AW_CX3CR1,NK_CD16hi,0.4556652341104532,123.4259003514101,0.0
2844,Monocyte_CD16,NK_CD16hi,0.45559811839659875,123.40772073885665,0.0
821,CD8_EM,DC_activated,0.4555334559256546,123.39020563544787,0.0
777,CD4_naive_CM,Macro_AW_CX3CR1,0.4555324496268572,123.38993305960535,0.0
2300,ILC,MAIT,0.455495537251515,123.37993461596808,0.0
284,B_naive,Monocyte_CD16,0.45546571008315073,123.37185534014297,0.0
1437,DC_plasmacytoid,Neuroendocrine,0.4553480963313097,123.3399973397339,0.0
1079,CD8_TRM,gdT,0.4553079728244884,123.32912909791085,0.0
638,CD4_EM_Effector,Macro_AW_CX3CR1,0.4552824556348885,123.32221726469417,0.0
2498,Macro_AW_CX3CR1,Macro_CCL,0.4551611249549229,123.28935246111917,0.0
1377,DC_activated,NK_CD56bright,0.45515816285548366,123.28855011816462,0.0
719,CD4_TRM,Monocyte_CD16,0.4551561096512022,123.287993967359,0.0
2845,Monocyte_CD16,NKT,0.45513589891084255,123.2825194903989,0.0
709,CD4_TRM,Macro_alveolar_metallothioneins,0.45505047271206656,123.25938012248528,0.0
639,CD4_EM_Effector,Macro_alveolar_metallothioneins,0.4550150837645665,123.24979432927415,0.0
241,B_naive,CD8_EM,0.4548384490862,123.20194934883972,0.0
802,CD4_naive_CM,Neuroendocrine,0.45459628851808315,123.1363553910128,0.0
1515,Dividing_AT2,Erythrocyte,0.45454231334752715,123.12173515333876,0.0
2550,Macro_alveolar_metallothioneins,NKT,0.45445591614658865,123.09833277037114,0.0
866,CD8_EM,NK_CD16hi,0.4543840072361297,123.07885482614306,0.0
3103,Neuroendocrine,T_reg,0.4543560082205183,123.07127074148596,0.0
298,B_naive,Neuroendocrine,0.45430032340615717,123.05618741312574,0.0
732,CD4_TRM,NK_CD56bright,0.45426229578109434,123.04588688214324,0.0
2822,Monocyte_CD14,NK_CD56bright,0.4540395613951603,122.98555488824688,0.0
649,CD4_EM_Effector,Monocyte_CD16,0.45401506639326555,122.97891993469624,0.0
1044,CD8_TRM,Macro_alveolar_metallothioneins,0.45400453561475157,122.97606746599293,0.0
676,CD4_TRM,CD8_EM,0.45392619742621604,122.95484802521032,0.0
2797,Macrophage_intermediate,Neuroendocrine,0.4539158616506579,122.95204837689705,0.0
3042,NK_CD16hi,NK_CD56bright,0.4538693398876023,122.93944704139626,0.0
2517,Macro_AW_CX3CR1,NK_CD56bright,0.45383746572540773,122.9308132969885,0.0
2713,Mast_cell,Neuroendocrine,0.45383496773726467,122.93013666771652,0.0
2549,Macro_alveolar_metallothioneins,NK_CD16hi,0.45380924794493893,122.92316995556247,0.0
822,CD8_EM,DC_plasmacytoid,0.45368348602939745,122.88910486458416,0.0
1068,CD8_TRM,Neuroendocrine,0.4535990483804242,122.86623326484839,0.0
3055,NKT,NK_CD11d,0.45348791712499903,122.83613117622886,0.0
1423,DC_plasmacytoid,Monocyte_CD16,0.4534214897382072,122.81813801061291,0.0
923,CD8_EM_EMRA,Monocyte_CD16,0.45329003478413055,122.78253084805588,0.0
816,CD8_EM,CD8_TRM,0.45325271728002087,122.77242266731525,0.0
973,CD8_TRM_EM,ILC,0.45309233666582993,122.7289804201926,0.0
935,CD8_EM_EMRA,NK_CD11d,0.45294201055687594,122.68826163377874,0.0
606,CD4_EM_Effector,CD8_EM,0.4528738657461201,122.6698032700674,0.0
662,CD4_EM_Effector,NK_CD56bright,0.45284966893953094,122.66324908858651,0.0
2393,MAIT,Monocyte_CD16,0.4527431832402884,122.63440534032641,0.0
2711,Mast_cell,NK_CD11d,0.45267792613547136,122.6167291686253,0.0
1014,CD8_TRM_EM,gdT,0.45258477057506585,122.59149615092923,0.0
1054,CD8_TRM,Monocyte_CD16,0.4525669287996464,122.58666335476624,0.0
2405,MAIT,NK_CD11d,0.4524807324963712,122.56331538888627,0.0
867,CD8_EM,NKT,0.452413200316,122.54502296817684,0.0
801,CD4_naive_CM,NK_CD56bright,0.4523617066517678,122.5310748953495,0.0
1378,DC_activated,Neuroendocrine,0.45224378711036034,122.49913406581562,0.0
1001,CD8_TRM_EM,NK_CD11d,0.4521633452119773,122.47734479380043,0.0
2682,Macro_CCL,NK_CD56bright,0.4521147933352004,122.46419356202685,0.0
2339,ILC,gdT,0.4521111000723111,122.46319316905583,0.0
1526,Dividing_AT2,Macro_interstitial,0.45199593756208206,122.43199913570041,0.0
913,CD8_EM_EMRA,Macro_alveolar_metallothioneins,0.4519948312962785,122.431699481826,0.0
2516,Macro_AW_CX3CR1,NK_CD11d,0.4515664976038439,122.3156768676742,0.0
984,CD8_TRM_EM,Mast_cell,0.45137022047047404,122.26251134155751,0.0
733,CD4_TRM,Neuroendocrine,0.4513199655325156,122.24889880213098,0.0
1531,Dividing_AT2,Macro_int,0.4512236946924148,122.22282194959203,0.0
814,CD8_EM,CD8_EM_EMRA,0.45122120071417926,122.22214640648245,0.0
2383,MAIT,Macro_alveolar_metallothioneins,0.4511976914587007,122.21577846175721,0.0
842,CD8_EM,MAIT,0.45073270896389783,122.08982879789767,0.0
1211,DC_1,Dividing_AT2,0.4507259279244581,122.08799201985204,0.0
918,CD8_EM_EMRA,Mast_cell,0.45036585497791604,121.99045917272602,0.0
978,CD8_TRM_EM,Macro_AW_CX3CR1,0.450342347463664,121.98409169964626,0.0
2710,Mast_cell,NKT,0.45029311934618554,121.97075729476403,0.0
2534,Macro_alveolar_metallothioneins,Mast_cell,0.45022404906557356,121.9520482493204,0.0
2823,Monocyte_CD14,Neuroendocrine,0.4499155013238935,121.8684720184223,0.0
663,CD4_EM_Effector,Neuroendocrine,0.4498255430669243,121.84410505331435,0.0
989,CD8_TRM_EM,Monocyte_CD16,0.44980604464022006,121.83882352053271,0.0
2326,ILC,NK_CD11d,0.44976335784007254,121.82726096024301,0.0
2388,MAIT,Mast_cell,0.44965296424621504,121.79735868178305,0.0
3069,NK_CD11d,NK_CD56bright,0.44951704162067246,121.7605413624445,0.0
2859,Monocyte_CD16,gdT,0.44931482310834325,121.70576649685556,0.0
2314,ILC,Monocyte_CD16,0.4492478393738065,121.68762263349886,0.0
2683,Macro_CCL,Neuroendocrine,0.44915296167063673,121.66192313952745,0.0
1795,Endothelia_vascular_arterial_pulmonary,Macro_CHIT1,0.44914560389227737,121.6599301403899,0.0
815,CD8_EM,CD8_TRM_EM,0.44884019628049515,121.57720447550133,0.0
912,CD8_EM_EMRA,Macro_AW_CX3CR1,0.448732792472363,121.54811203937163,0.0
2515,Macro_AW_CX3CR1,NKT,0.4487235370182038,121.54560501737994,0.0
1002,CD8_TRM_EM,NK_CD56bright,0.4486605486393604,121.52854337477822,0.0
979,CD8_TRM_EM,Macro_alveolar_metallothioneins,0.4485580102528251,121.5007688338844,0.0
3081,NK_CD11d,gdT,0.44854961197916293,121.49849399610756,0.0
2382,MAIT,Macro_AW_CX3CR1,0.44840064282775427,121.45814276836226,0.0
2518,Macro_AW_CX3CR1,Neuroendocrine,0.4481011389829775,121.37701625500767,0.0
3043,NK_CD16hi,Neuroendocrine,0.44805566683054554,121.36469922721031,0.0
2304,ILC,Macro_alveolar_metallothioneins,0.4479093738570885,121.32507289495508,0.0
2564,Macro_alveolar_metallothioneins,gdT,0.4477025416168035,121.2690483103086,0.0
2309,ILC,Mast_cell,0.44744657668990717,121.19971517010923,0.0
176,B_memory,Dividing_AT2,0.4474096770572275,121.18972017807299,0.0
936,CD8_EM_EMRA,NK_CD56bright,0.4473975434830414,121.18643356060409,0.0
881,CD8_EM,gdT,0.44717860447978974,121.12712962083539,0.0
2406,MAIT,NK_CD56bright,0.44717733079229655,121.12678461749995,0.0
840,CD8_EM,ILC,0.44711066875066385,121.10872789100019,0.0
1800,Endothelia_vascular_arterial_pulmonary,Macro_dividing,0.4470793952914309,121.10025685881696,0.0
1799,Endothelia_vascular_arterial_pulmonary,Macro_alv,0.44706611039484034,121.09665838300617,0.0
3056,NKT,NK_CD56bright,0.44703168485387756,121.08733354742438,0.0
2303,ILC,Macro_AW_CX3CR1,0.4468497073365303,121.03804135385568,0.0
2494,Macro_AW_CX3CR1,Macro_alveolar_metallothioneins,0.44656846112657655,120.96186028037148,0.0
3057,NKT,Neuroendocrine,0.4458856274954312,120.77690134691484,0.0
2846,Monocyte_CD16,NK_CD11d,0.445784923069004,120.74962357022554,0.0
2551,Macro_alveolar_metallothioneins,NK_CD11d,0.445712328764761,120.72995997359617,0.0
868,CD8_EM,NK_CD11d,0.4456351965440887,120.70906719295387,0.0
2539,Macro_alveolar_metallothioneins,Monocyte_CD16,0.4456114219842795,120.70262738532705,0.0
1536,Dividing_AT2,Macrophage_intermediate,0.4453248357000069,120.62499984757169,0.0
2724,Mast_cell,gdT,0.4452396997239542,120.60193909219694,0.0
2327,ILC,NK_CD56bright,0.4451373720370373,120.57422162344325,0.0
2091,Fibro_alveolar,Macro_dividing,0.4449338056953585,120.51908167173727,0.0
2090,Fibro_alveolar,Macro_alv,0.44491733654825516,120.51462067897968,0.0
3082,NK_CD56bright,Neuroendocrine,0.4447381863237929,120.46609431335608,0.0
851,CD8_EM,Mast_cell,0.4442434285991532,120.33207944224421,0.0
937,CD8_EM_EMRA,Neuroendocrine,0.4441830013253117,120.31571152535841,0.0
856,CD8_EM,Monocyte_CD16,0.4441126977505076,120.29666841790024,0.0
2529,Macro_AW_CX3CR1,gdT,0.4439202057497162,120.24452816946872,0.0
1985,Erythrocyte,Fibro_alveolar,0.443901124848485,120.2393597316822,0.0
2407,MAIT,Neuroendocrine,0.44382563884018805,120.21891286007443,0.0
1272,DC_2,Dividing_AT2,0.44368851155039307,120.18176923370422,0.0
2086,Fibro_alveolar,Macro_CHIT1,0.44358203176879313,120.15292708835413,0.0
1537,Dividing_AT2,Monocyte_CD14,0.44342068068213836,120.1092219696568,0.0
1003,CD8_TRM_EM,Neuroendocrine,0.44333005506067436,120.08467423573556,0.0
1785,Endothelia_vascular_arterial_pulmonary,Erythrocyte,0.44315549711392144,120.03739177894789,0.0
845,CD8_EM,Macro_AW_CX3CR1,0.44302622125814783,120.00237486807097,0.0
3070,NK_CD11d,Neuroendocrine,0.44295121950396454,119.98205916622446,0.0
1562,Dividing_AT2,T_reg,0.44293251228726416,119.97699194825069,0.0
3093,NK_CD56bright,gdT,0.4427500677955726,119.92757326548646,0.0
846,CD8_EM,Macro_alveolar_metallothioneins,0.44215944729986123,119.76759207536674,0.0
2699,Mast_cell,Monocyte_CD16,0.44207040415618754,119.74347298671276,0.0
2504,Macro_AW_CX3CR1,Monocyte_CD16,0.4418377108057946,119.6804434112085,0.0
2328,ILC,Neuroendocrine,0.4415610907094183,119.6055154116713,0.0
869,CD8_EM,NK_CD56bright,0.44154285660015336,119.60057634416154,0.0
756,CD4_naive_CM,Dividing_AT2,0.4415158294069207,119.59325549673014,0.0
2552,Macro_alveolar_metallothioneins,NK_CD56bright,0.44141424968111753,119.56574062797088,0.0
1532,Dividing_AT2,Macro_CCL,0.4411776300819325,119.50164755067651,0.0
1332,DC_activated,Dividing_AT2,0.4407875859758854,119.39599642488982,0.0
252,B_naive,Dividing_AT2,0.44043912600456575,119.30160918075319,0.0
1391,DC_plasmacytoid,Dividing_AT2,0.4403015490481282,119.26434375331925,0.0
2553,Macro_alveolar_metallothioneins,Neuroendocrine,0.4403014964139712,119.26432949632151,0.0
497,B_plasmablast,Macro_alv,0.440260091412233,119.25311413636857,0.0
1796,Endothelia_vascular_arterial_pulmonary,Macro_interstitial,0.4402329119674531,119.2457520486079,0.0
3104,Neuroendocrine,gdT,0.4398904898280121,119.1530002701158,0.0
2847,Monocyte_CD16,NK_CD56bright,0.43982025674966074,119.13397625800987,0.0
687,CD4_TRM,Dividing_AT2,0.4396420480071887,119.08570491132035,0.0
1548,Dividing_AT2,NK_CD16hi,0.43955555009387803,119.0622752484238,0.0
2092,Fibro_alveolar,Macro_int,0.439313802127701,118.99679305195609,0.0
1022,CD8_TRM,Dividing_AT2,0.4390602798558464,118.92812155296875,0.0
617,CD4_EM_Effector,Dividing_AT2,0.4385770248596765,118.79722242234266,0.0
1549,Dividing_AT2,NKT,0.43787714786937865,118.60764695948914,0.0
1801,Endothelia_vascular_arterial_pulmonary,Macro_int,0.4377884936105999,118.5836332079658,0.0
118,AT2,Macro_CHIT1,0.43719080588992965,118.42173772081783,0.0
187,B_memory,Fibro_alveolar,0.43717724961148297,118.418065735888,0.0
870,CD8_EM,Neuroendocrine,0.4369537588814331,118.35752887129607,0.0
2087,Fibro_alveolar,Macro_interstitial,0.4368200912847316,118.32132237091888,0.0
891,CD8_EM_EMRA,Dividing_AT2,0.4365683797832205,118.25314135473171,0.0
1524,Dividing_AT2,MAIT,0.4362205963846528,118.15893737364615,0.0
2848,Monocyte_CD16,Neuroendocrine,0.4361884215914888,118.15022219742113,0.0
181,B_memory,Endothelia_vascular_arterial_pulmonary,0.4357708645148799,118.03711864184888,0.0
1222,DC_1,Fibro_alveolar,0.43551478889003137,117.96775551692959,0.0
123,AT2,Macro_dividing,0.43520854577690304,117.88480354005105,0.0
122,AT2,Macro_alv,0.43505693779496923,117.84373753310152,0.0
1806,Endothelia_vascular_arterial_pulmonary,Macrophage_intermediate,0.4346760143445058,117.74055691645826,0.0
957,CD8_TRM_EM,Dividing_AT2,0.43426241434482116,117.62852521308268,0.0
767,CD4_naive_CM,Fibro_alveolar,0.4340805693433752,117.57926891405498,0.0
1807,Endothelia_vascular_arterial_pulmonary,Monocyte_CD14,0.4337841723231521,117.4989839453017,0.0
